statefips,state,state_name,agi_stub,total_n1_0,total_n2_0,total_y1_agi_0,total_y2_agi_0,total_n1_1,total_n2_1,total_y1_agi_1,total_y2_agi_1,total_n1_2,total_n2_2,total_y1_agi_2,total_y2_agi_2,total_n1_3,total_n2_3,total_y1_agi_3,total_y2_agi_3,total_n1_4,total_n2_4,total_y1_agi_4,total_y2_agi_4,total_n1_5,total_n2_5,total_y1_agi_5,total_y2_agi_5,total_n1_6,total_n2_6,total_y1_agi_6,total_y2_agi_6,nonmig_n1_0,nonmig_n2_0,nonmig_y1_agi_0,nonmig_y2_agi_0,nonmig_n1_1,nonmig_n2_1,nonmig_y1_agi_1,nonmig_y2_agi_1,nonmig_n1_2,nonmig_n2_2,nonmig_y1_agi_2,nonmig_y2_agi_2,nonmig_n1_3,nonmig_n2_3,nonmig_y1_agi_3,nonmig_y2_agi_3,nonmig_n1_4,nonmig_n2_4,nonmig_y1_agi_4,nonmig_y2_agi_4,nonmig_n1_5,nonmig_n2_5,nonmig_y1_agi_5,nonmig_y2_agi_5,nonmig_n1_6,nonmig_n2_6,nonmig_y1_agi_6,nonmig_y2_agi_6,outflow_n1_0,outflow_n2_0,outflow_y1_agi_0,outflow_y2_agi_0,outflow_n1_1,outflow_n2_1,outflow_y1_agi_1,outflow_y2_agi_1,outflow_n1_2,outflow_n2_2,outflow_y1_agi_2,outflow_y2_agi_2,outflow_n1_3,outflow_n2_3,outflow_y1_agi_3,outflow_y2_agi_3,outflow_n1_4,outflow_n2_4,outflow_y1_agi_4,outflow_y2_agi_4,outflow_n1_5,outflow_n2_5,outflow_y1_agi_5,outflow_y2_agi_5,outflow_n1_6,outflow_n2_6,outflow_y1_agi_6,outflow_y2_agi_6,inflow_n1_0,inflow_n2_0,inflow_y1_agi_0,inflow_y2_agi_0,inflow_n1_1,inflow_n2_1,inflow_y1_agi_1,inflow_y2_agi_1,inflow_n1_2,inflow_n2_2,inflow_y1_agi_2,inflow_y2_agi_2,inflow_n1_3,inflow_n2_3,inflow_y1_agi_3,inflow_y2_agi_3,inflow_n1_4,inflow_n2_4,inflow_y1_agi_4,inflow_y2_agi_4,inflow_n1_5,inflow_n2_5,inflow_y1_agi_5,inflow_y2_agi_5,inflow_n1_6,inflow_n2_6,inflow_y1_agi_6,inflow_y2_agi_6,samest_n1_0,samest_n2_0,samest_y1_agi_0,samest_y2_agi_0,samest_n1_1,samest_n2_1,samest_y1_agi_1,samest_y2_agi_1,samest_n1_2,samest_n2_2,samest_y1_agi_2,samest_y2_agi_2,samest_n1_3,samest_n2_3,samest_y1_agi_3,samest_y2_agi_3,samest_n1_4,samest_n2_4,samest_y1_agi_4,samest_y2_agi_4,samest_n1_5,samest_n2_5,samest_y1_agi_5,samest_y2_agi_5,samest_n1_6,samest_n2_6,samest_y1_agi_6,samest_y2_agi_6
26,MI,Michigan,0,4042457,7898755,306222043,354310949,401698,498768,9611454,11982637,726131,1403709,36240610,41946747,649834,1797015,52281372,59511521,605932,1466558,63495689,72271644,677832,1215681,71620541,82272323,981030,1517024,72972373,86326074,3815181,7515566,292773146,338220760,352472,438128,8400814,10425355,653517,1279637,32692111,37672107,614726,1714360,49825167,56667971,583552,1421883,61515961,70013084,657315,1182815,69389711,79525973,953599,1478743,70949380,83916268,81351,133951,6048913,7548233,17976,20892,453851,655570,26428,41682,1401531,1780412,11289,27488,993065,1184483,7132,14960,813870,1004074,7228,12206,1240657,1195374,11298,16723,1145936,1728317,69752,120984,5054802,6193711,12464,15341,317179,411456,22879,38379,1251311,1555701,11737,28669,1001483,1157469,6804,14357,722853,891597,6478,10599,863082,1174190,9390,13639,898892,1003294,157524,262205,8394094,9896477,36762,45299,893461,1145825,49735,85693,2297188,2718938,23371,53986,1454721,1686079,15576,30318,1256874,1366962,14039,22267,1367748,1572159,18041,24642,1124100,1406511
26,MI,Michigan,1,338704,481696,3653115,1564835,55260,69191,620228,315826,44958,80727,624991,240692,27258,54860,370920,137307,24455,38543,266897,106925,44008,57246,466397,163456,142765,181129,1303681,600626,317421,451705,3380034,1454948,48486,60763,543393,277492,40041,72505,556601,213981,25081,50872,339248,125899,23049,36428,249170,100336,42370,55232,444036,156333,138394,175905,1247583,580905,7207,9947,92711,38005,2361,2810,25339,13467,1757,2758,24655,9347,707,1299,11060,3772,476,726,5831,2498,456,582,6276,2140,1450,1772,19548,6780,6389,9035,87572,34236,1920,2353,20179,10776,1692,2625,23621,9412,726,1350,11655,3873,441,665,5929,2248,463,589,7095,2361,1147,1453,19090,5563,14894,20956,185509,75651,4854,6075,56655,27557,3225,5597,44767,17299,1451,2638,20016,7534,965,1450,11796,4341,1175,1425,15265,4761,3224,3771,37006,14157
26,MI,Michigan,2,686750,1111028,13815630,12137566,147252,182320,2386535,2588799,139444,264692,2841124,2511497,87265,200218,1879239,1580623,61620,113885,1310890,1112963,70761,102107,1638444,1259645,180408,247806,3759395,3084036,639012,1039038,12864823,11296731,130352,161818,2108942,2292159,126097,241677,2566021,2272988,81509,188063,1751679,1478313,58309,108323,1237245,1053803,67954,98360,1571737,1210293,174791,240797,3629197,2989173,15782,22898,319740,278038,5659,6529,90006,100083,4542,7305,93316,80869,1755,3676,39529,30934,1027,1718,25075,18166,876,1198,22878,15542,1923,2472,48933,32442,13635,20569,277550,237627,4185,4998,67571,72743,4040,6579,82968,71370,1777,3766,40216,31009,1021,1820,22628,17767,916,1247,22289,15935,1696,2159,41875,28800,34103,51421,673256,603207,12715,15504,210022,223896,9307,16436,192134,167138,3979,8389,87343,71301,2290,3742,51016,41392,1891,2500,44417,33415,3921,4850,88322,66062
26,MI,Michigan,3,1014876,1717010,35236120,37107971,145676,174596,3843598,5067579,245919,422431,8103111,8996206,166065,383249,5919849,6139146,128347,243584,4707044,4787479,139538,207204,5492867,5221077,189331,285946,7169648,6896482,949056,1616556,33101522,34719293,128044,153493,3388746,4450224,222139,385340,7332070,8123182,156637,363432,5590328,5790980,122837,234029,4507209,4583669,135109,201077,5313683,5057342,184290,279185,6969484,6713895,20637,29861,664435,747991,6047,6919,144381,213265,7524,10946,241542,276179,2372,4955,86873,87514,1474,2499,55228,53836,1320,1868,58270,48677,1900,2674,78139,68517,17728,27655,590827,641854,4122,5049,104601,143429,6628,10331,215549,242276,2537,5517,91072,93424,1482,2645,55620,54693,1317,1830,56614,48486,1642,2283,67369,59543,48092,72799,1543770,1746823,13510,16054,350251,473925,17152,26760,555491,630748,6891,14300,238448,254740,4028,6910,144214,149116,3112,4297,122568,115248,3399,4478,132794,123043
26,MI,Michigan,4,632185,1181810,36287054,38979586,36923,47826,1601016,2219574,130753,240256,7008754,7989996,110948,281504,6439501,6836634,99068,205198,5929506,6142787,113339,188706,7031688,7031119,141154,218320,8276586,8759472,596419,1123367,34357098,36787305,31633,41052,1379419,1898819,116983,218379,6293463,7148185,104795,267984,6087799,6459216,95368,198629,5708544,5914391,110205,184049,6830542,6837521,137435,213274,8057329,8529170,12158,18995,623677,747985,2261,2659,82434,137232,4774,7129,239104,293901,1707,3863,96464,105426,932,1714,56655,57611,982,1502,62456,60718,1502,2128,86561,93094,10532,17604,582441,648743,1393,1815,57407,85022,4160,6634,218266,255678,1856,4274,106820,114181,930,1735,57103,57637,920,1374,63923,56981,1273,1772,78921,79242,25234,40839,1347513,1543537,3897,4959,164189,235733,9610,15243,497025,586133,4297,9246,244881,263237,2770,4834,163859,170758,2214,3283,137221,136615,2446,3274,140335,151060
26,MI,Michigan,5,429477,942418,34398186,37244964,10858,15857,645063,918721,71820,157633,5371727,6197084,77195,236122,6227235,6705916,75705,186884,6282045,6580506,88691,168776,7527402,7706599,105208,177146,8344711,9136136,409449,904378,32904258,35516777,9098,13358,546049,769652,64479,144193,4846401,5565363,73525,226808,5936827,6387959,73303,181833,6089485,6372449,86493,165082,7350227,7515765,102551,173104,8135268,8905586,7867,13657,574639,680115,960,1135,51807,81739,3156,4916,219347,272415,1218,3138,95337,105781,695,1489,57551,60540,714,1209,61126,62146,1124,1770,89469,97491,6755,12522,503731,585001,553,716,31545,46937,2530,4454,182741,218364,1283,3202,104083,111711,697,1482,59249,60764,677,1131,47213,59104,1015,1537,78898,88118,13273,25518,990196,1143185,1207,1783,67469,102131,4811,8986,342584,413356,2387,6112,186324,206246,1705,3569,133310,147292,1521,2563,129962,131729,1642,2505,130544,142430
26,MI,Michigan,6,687367,1765663,84495210,93538572,5200,8318,406843,653445,78648,200151,8583029,10367465,135235,471027,16720791,18438874,151414,456239,19637634,20991854,154372,333978,19907684,21168802,162498,295950,19239228,21918130,660792,1706012,81419240,89941398,4410,7091,350101,554063,70794,183300,7765012,9324809,129529,454185,16042588,17665952,147336,446125,19122388,20428084,150382,326314,19392876,20619273,158341,288997,18746273,21349214,11949,24861,1392981,1640081,608,750,42923,79040,3707,6627,377656,496788,2323,6811,283899,322067,1516,3775,198893,213416,1605,3161,213832,226291,2190,3737,275776,302477,9973,21836,1187836,1368280,259,366,20226,33071,3019,6030,326851,405571,2382,6856,292140,329368,1343,3367,175543,188489,1223,2308,162688,170742,1747,2909,210386,241036,16602,37815,1888133,2228893,531,861,36515,66310,4835,10821,491165,637085,3324,9986,386062,443552,2735,6747,339703,375279,2767,5356,352118,378785,2410,4044,282568,327879
26,MI,Michigan,7,253098,699130,98336725,133737451,529,660,108167,218690,14589,37819,3707871,5643804,45868,170035,14723836,19673017,65323,222225,25361670,32549128,67123,157664,29556057,39721624,59666,110727,24879120,35931187,243032,674510,94746168,128504305,449,553,84161,182942,12984,34243,3332540,5023598,43650,163016,14076695,18759649,63350,216516,24601918,31560348,64802,152701,28486608,38129443,57797,107481,24164244,34848322,5751,13732,2380726,3416015,80,90,16959,30740,968,2001,205907,350910,1207,3746,379901,528986,1012,3039,414634,598005,1275,2686,815815,779858,1209,2170,547507,1127514,4740,11763,1824841,2677967,32,44,15648,19475,810,1726,201312,353027,1176,3704,355495,473900,890,2643,346779,509998,962,2120,503256,820578,870,1526,402348,500988,5326,12857,1765715,2555178,48,63,8357,16271,795,1850,174018,267178,1042,3315,291644,439467,1083,3066,412973,478781,1359,2843,566193,771602,999,1720,312527,581876
27,MN,Minnesota,0,2368985,4736429,212833180,247142398,233093,278724,6237182,8097277,439233,815839,25244834,29438644,432127,1221364,42024112,48180260,351084,892124,45662591,52341401,390916,709841,48580747,56976144,522532,818537,45083712,52108668,2199721,4454096,202538651,235026243,194045,232095,5200231,6711185,383150,723586,22331530,25946444,404602,1155700,39938834,45751882,336290,861588,44244231,50719358,377512,688340,47164711,55381161,504122,792787,43659112,50516211,58681,96748,4824437,6139362,13562,15347,355193,504577,18174,27989,1028860,1268449,8735,21322,862865,999726,5449,11882,705601,959394,5795,9908,1033689,1340977,6966,10300,838225,1066237,50460,83286,3338462,3949238,11295,13275,288477,394313,17068,27147,928886,1115730,7934,19051,683512,791493,4184,8776,436703,479433,3800,6223,443293,516633,6179,8814,557588,651633,118804,199047,6956066,8166916,27753,33354,748473,991778,39015,65106,1984416,2376469,19591,46613,1401764,1636884,10610,21760,981657,1142609,9604,15278,972742,1078350,12231,16936,867011,940823
27,MN,Minnesota,1,128598,175798,1463668,637540,24301,28583,234303,140328,18462,29427,226488,97295,12497,22962,151922,62466,8974,13498,102686,42407,14849,18438,192276,66032,49515,62890,555991,229009,116630,159380,1318033,575130,20355,23811,194028,117912,15595,24909,189217,81958,11178,20585,134625,55587,8254,12433,92955,38863,13997,17429,180610,62134,47251,60213,526595,218674,4005,5324,53677,21533,1497,1706,15208,8724,993,1425,13820,5155,409,749,6191,2313,248,379,4011,1230,222,284,4914,1067,636,781,9530,3043,4072,5614,51871,21650,1402,1666,14261,7821,1052,1607,14208,5767,458,854,6885,2518,247,393,3716,1268,248,297,2605,1233,665,797,10195,3039,7896,10804,93763,40759,2544,3106,26013,14595,1815,2911,23062,9569,861,1523,10412,4360,473,672,6013,2275,604,712,9060,2663,1599,1880,19200,7295
27,MN,Minnesota,2,283623,428325,5632156,5057083,67979,79557,1066055,1215068,53721,91344,1070930,981861,34434,75310,719277,628975,22187,39687,464629,403190,28499,39002,645501,509495,76803,103425,1665762,1318492,254762,386251,5063127,4542191,56835,66466,886492,1015580,45894,78561,912149,840030,30946,67939,643874,566291,20490,36808,424194,373097,27022,37030,609282,483532,73575,99447,1587133,1263659,9355,12411,194049,165859,3881,4278,61361,68791,2602,3752,52413,46736,942,1750,21907,16837,526,857,12335,9086,469,621,14035,8426,935,1153,31995,15982,9494,13616,191030,167402,3569,4137,55018,62793,2724,4150,54839,48820,1135,2400,25033,19942,601,1051,16778,10635,484,658,12459,8446,981,1220,26900,16764,19367,28458,377998,347489,7575,8954,124544,136694,5103,8633,103941,93011,2353,4971,50369,42741,1096,1828,23656,19458,993,1314,23758,17516,2247,2758,51728,38068
27,MN,Minnesota,3,568529,925802,20027209,21263108,97315,113820,2625555,3482481,145231,232565,4952329,5482627,95428,216146,3487420,3624869,63055,119822,2377128,2407159,70028,99798,2803522,2667650,97472,143651,3781251,3598320,515791,848199,18302469,19313266,81172,95114,2201975,2903873,126034,204102,4309611,4761110,88163,200913,3225916,3352133,59365,113258,2239134,2268479,67159,95931,2686919,2559870,93898,138881,3638912,3467799,15407,21164,500442,565275,5129,5716,127255,182244,5333,7286,175862,198802,1803,3579,67569,67475,1075,1803,41660,39629,944,1258,41278,35927,1123,1522,46816,41195,14235,20585,461793,517858,4227,4843,105345,149458,5336,7614,173839,195933,1810,3789,66102,66820,969,1749,36579,35881,789,1105,32735,29124,1104,1485,47190,40640,38503,57018,1262947,1431982,11916,13863,318234,429149,13861,20849,468878,525583,5455,11444,195402,205915,2721,4815,101414,102798,2080,2762,83868,78655,2470,3285,95148,89880
27,MN,Minnesota,4,412673,727052,23614172,25423749,30917,37536,1359669,1858724,95463,156981,5135790,5825989,78341,184568,4551989,4832881,57383,115563,3432618,3553863,66685,105737,4177928,4134687,83884,126667,4956176,5217602,381904,679306,21980043,23541644,25398,30919,1128051,1526244,83181,138901,4496159,5076882,72985,173228,4250029,4503264,54747,110760,3276085,3391396,64470,102527,4036352,3997729,81123,122971,4793364,5046126,9742,14853,523162,600040,1950,2275,77146,119177,3654,5222,191866,224717,1489,3284,85804,92063,776,1434,46982,47876,829,1221,53717,51255,1044,1417,67645,64949,8122,12666,431807,498791,1407,1687,56870,85005,3340,4979,173610,204989,1318,2848,74684,81270,607,1096,37592,37380,574,884,36429,35579,876,1172,52620,54566,22647,35080,1202321,1383312,4112,4930,174747,247475,8942,13101,466020,544116,4038,8492,227276,248346,2029,3707,118940,125085,1641,2326,105146,101378,1885,2524,110190,116910
27,MN,Minnesota,5,278585,598450,22433659,24184225,8325,12071,502023,704472,50302,106573,3777060,4346208,54482,158960,4418085,4732629,44113,107461,3681902,3837012,53749,100549,4622464,4680921,67614,112836,5432124,5882980,262649,568474,21238046,22810130,6811,9909,417044,576583,44317,95882,3350609,3830997,51384,151042,4171671,4464879,42395,103898,3542401,3687955,52229,98031,4490435,4548601,65513,109712,5265883,5701112,5838,10039,443506,504264,678,805,36962,57370,2221,3524,159684,191480,979,2370,78955,85132,505,1028,42242,43855,630,1065,58482,54508,825,1247,67178,71917,4669,8537,348643,402749,441,574,23403,37385,1883,3193,132747,162281,870,2237,69274,74998,424,893,34855,36945,355,597,31855,30884,696,1043,56506,60254,11267,21439,846970,971345,1073,1588,61575,90503,4102,7498,293702,352929,2228,5681,177138,192751,1294,2670,104645,112111,1165,1921,100173,101434,1405,2081,109734,121614
27,MN,Minnesota,6,493385,1293144,61639798,67641045,3882,6660,307498,480893,63853,165975,7087244,8483036,110972,389996,14062261,15379745,100527,306878,13294816,14118497,106172,227517,13994111,14643985,107979,196118,12893866,14534886,472258,1244635,59189253,64771444,3173,5477,256239,393027,57264,151379,6402186,7607444,105960,375103,13460961,14689343,97709,299708,12934737,13728013,103288,222008,13610473,14241591,104864,190960,12524654,14112023,9405,20581,1130495,1294578,378,509,28669,48247,2723,5371,281521,363329,1997,5893,249903,277426,1284,3278,170087,182037,1479,2883,207853,209270,1544,2647,192460,214267,6723,14541,793794,924439,207,310,15713,26421,2155,4351,230036,288718,1522,4335,187509,213133,812,2030,106156,114551,823,1536,108101,115930,1204,1979,146277,165682,14404,33968,1656750,1945161,502,873,35545,61443,4434,10245,455020,586873,3490,10558,413790,477268,2006,5140,253922,275932,2061,3973,275537,286463,1911,3179,222933,257180
27,MN,Minnesota,7,203592,587858,78022513,102935645,374,497,142076,215309,12201,32974,2994990,4221624,45973,173422,14633154,18918690,54845,189215,22308810,27979271,50934,118800,22144941,30273371,39265,72950,15798540,21327377,195727,567851,75447677,99472434,301,399,116398,177964,10865,29852,2671595,3748019,43986,166890,14051755,18120380,53330,184723,21734720,27231552,49347,115384,21550637,29487700,37898,70603,15322568,20706816,4929,12376,1979101,2987810,49,58,8589,20022,648,1409,153691,238227,1116,3697,352533,458477,1035,3103,388282,635679,1222,2576,653406,980521,859,1533,422597,654882,3145,7727,1059521,1416347,42,58,17864,25427,578,1253,149604,209218,821,2588,254022,332810,524,1564,201024,242769,527,1146,219106,295433,653,1118,217897,310686,4720,12280,1515315,2046864,31,40,7812,11916,758,1869,173790,264386,1166,3944,327375,465500,991,2928,373064,504948,1060,2270,375196,490237,714,1229,258074,309874
28,MS,Mississippi,0,1037690,2157646,61333765,68585824,111385,164221,2262943,2811156,195455,444474,7583906,8442480,199885,545206,11438372,12639927,174402,395412,12626900,14094757,168806,305490,13187440,14380535,187757,302843,14234202,16216966,968574,2024617,58069551,64833258,96254,142374,1950259,2414882,174586,401153,6786378,7530222,186735,512417,10761437,11892558,166023,378626,12088896,13487662,162686,295286,12640083,13739727,182290,294761,13842496,15768205,31901,58144,1536235,1783529,7766,10352,156023,212651,10395,19532,400076,479125,5625,14079,327058,365988,3265,6633,237452,276363,2295,3869,209216,239016,2555,3679,206408,210384,30226,57478,1653834,1902286,5746,7984,124639,153674,8791,17671,368961,421534,5655,14397,334269,367812,3755,7461,269231,308303,3266,5455,341868,401489,3013,4510,214865,249471,38890,75551,1610379,1850279,9385,13863,188044,242599,12078,25650,428566,490724,7495,18392,342666,379556,4624,9325,268772,298792,2854,4749,205488,239318,2454,3572,176841,199289
28,MS,Mississippi,1,90993,155944,1073261,519292,21493,30671,204252,125838,19463,40867,243131,112493,13260,28968,170757,78142,8755,14913,109860,51197,9891,14604,138119,54597,18131,25921,207140,97023,82653,142273,971919,472053,18557,26629,175643,108855,17130,36282,212733,99061,11999,26443,155009,70987,8075,13861,101823,47383,9392,13952,130704,51941,17500,25106,196004,93824,3580,5578,43512,20641,1370,1815,13333,8076,1062,1891,13728,6230,451,879,5878,2585,246,391,3382,1369,163,228,2283,865,288,374,4905,1515,3351,5316,44925,18552,1110,1470,10946,6327,915,1729,12600,5181,478,943,6655,2650,281,430,3336,1503,225,291,4325,1215,342,453,7061,1675,4989,8355,56417,28686,1826,2572,17661,10655,1418,2856,17798,8250,783,1582,9093,4504,399,622,4700,2310,274,361,3089,1441,289,362,4074,1524
28,MS,Mississippi,2,251895,480504,4813966,4373166,47551,69490,699730,801769,59153,131395,1109162,1027034,47884,118070,952277,842766,32128,62328,647860,569546,29118,46772,629702,515590,36061,52449,775233,616458,233048,446558,4470373,4051603,41420,60861,607833,698320,53445,119642,1001361,928991,44648,110426,891631,787154,30401,59299,612946,539969,28125,45270,606197,498346,35009,51060,750402,598821,8703,14527,159265,150841,3041,3996,45502,53168,2774,5213,52347,48179,1301,2933,25661,22072,649,1136,13321,11303,411,576,9077,7089,527,673,13355,9026,7244,12363,140819,122903,2230,3006,34420,37590,2113,4094,41740,35910,1188,2680,23999,20264,693,1173,14426,11803,476,690,12646,8168,544,720,13585,9166,11603,21583,202773,198659,3901,5623,57476,65858,3595,7659,66060,62132,2048,4964,36645,35347,1034,1856,20487,17773,517,812,10858,9075,508,669,11245,8471
28,MS,Mississippi,3,290038,558899,9912322,10437207,31398,44579,800353,1075694,63653,131922,2042445,2272149,61017,149837,2106109,2200684,49810,98205,1775234,1815219,44611,73055,1676609,1630834,39549,61301,1511569,1442624,270481,523681,9276882,9735566,27019,38342,690383,925223,56918,119031,1824815,2029082,57250,141237,1974005,2063598,47608,94236,1698048,1735151,43210,71025,1622764,1579257,38476,59810,1466864,1403252,9075,15330,279067,326740,2455,3197,59265,85326,3350,5857,101823,121262,1466,3408,50477,53800,778,1403,28530,28539,487,731,17499,17949,539,734,21470,19862,8171,14476,276592,295479,1771,2445,45580,61199,2842,5386,93981,103757,1444,3344,52319,52972,870,1515,33097,31530,640,924,25386,23731,604,862,26227,22288,11386,20742,358847,406161,2608,3792,64389,89271,3893,7505,123648,139310,2323,5256,79784,84113,1332,2454,44088,48536,761,1106,28458,27846,469,629,18478,17083
28,MS,Mississippi,4,146142,301094,8402565,8968171,7490,12685,319435,448887,24714,58059,1321133,1508862,28413,75972,1623078,1736692,27822,59038,1634981,1706939,27710,48520,1700159,1707172,29993,46820,1803777,1859617,137101,283252,7912796,8415498,6351,10773,272815,380108,21811,52014,1171159,1331862,26481,71208,1514817,1618791,26538,56599,1560050,1628332,26745,47000,1639009,1647398,29175,45658,1754943,1809004,4343,8098,222518,264539,655,962,24046,38887,1618,3037,78175,98173,886,2152,50202,54195,479,875,28497,29646,349,579,20557,21500,356,493,21038,22136,4260,8336,236264,260921,439,728,17759,26549,1319,2629,69118,80441,956,2482,53652,58382,575,1067,34598,35492,521,797,34236,32342,450,633,26898,27712,4781,9506,253504,291752,700,1184,28859,42228,1584,3416,80855,96558,976,2282,54607,59518,709,1372,40332,43114,444,723,26913,27431,368,529,21936,22900
28,MS,Mississippi,5,89843,213219,7226664,7782867,2212,4317,127081,187794,13205,36811,984468,1139711,17098,54775,1360001,1482644,17527,43889,1452030,1520978,18467,36537,1553442,1601452,21334,36890,1749640,1850286,84915,202108,6850123,7356447,1858,3657,109550,157577,11698,33159,878711,1009799,16032,51721,1275944,1390448,16755,42241,1388625,1453807,17849,35404,1500124,1547876,20723,35926,1697166,1796939,2247,4774,165654,193556,156,221,8142,13103,754,1559,51285,64614,505,1453,38925,43948,340,750,27492,29402,223,389,18776,19284,269,402,21031,23203,2518,5458,195565,218079,122,204,6161,10389,733,1661,52052,63180,545,1558,42905,47298,409,836,33826,35625,360,640,31501,31250,349,559,29118,30334,2410,5653,180975,208341,232,456,11369,19828,774,1991,53703,66731,521,1496,41151,44897,363,812,29577,31545,258,493,21816,22325,262,405,23355,23012
28,MS,Mississippi,6,129143,339817,15811252,17376563,1169,2364,91434,144366,13499,40071,1445260,1752581,25536,91991,3111261,3438856,28802,84989,3653035,3917303,28694,62100,3659643,3891630,31443,58302,3850617,4231824,122612,323457,15054421,16502475,987,2012,78782,121795,12011,36198,1297326,1560392,24013,87018,2933764,3235695,27525,81700,3493686,3742975,27559,59850,3511810,3734966,30517,56679,3739050,4106651,2993,7364,342542,406070,89,161,5732,14088,729,1687,71512,95619,812,2591,96253,109404,547,1417,66734,74534,417,814,52803,57655,399,694,49506,54766,3569,8673,419112,480702,64,116,4364,7814,748,1873,75796,96987,835,2669,96185,111077,681,1708,85611,94536,713,1377,94597,98806,528,930,62557,71480,2962,7687,337718,393385,118,236,8287,14756,740,2000,72136,95201,688,2304,81311,92084,596,1581,73737,79791,422,873,53235,57858,398,693,49010,53692
28,MS,Mississippi,7,39636,108169,14093732,19128554,72,115,20655,26806,1768,5349,438304,629648,6677,25593,2114887,2860139,9558,32050,3353898,4513572,10315,23902,3829763,4979256,11246,21160,4336222,6119130,37764,103288,13533034,18299613,62,100,15249,23002,1573,4827,400269,571033,6312,24364,2016265,2725883,9121,30690,3233714,4340041,9806,22785,3629472,4679941,10890,20522,4238063,5959712,960,2473,323674,421139,0,0,0,0,108,288,31202,45046,204,663,59660,79981,226,661,69494,101567,245,552,88217,114670,177,309,75100,79874,1113,2856,340554,505647,10,15,5406,3803,121,299,23671,36074,209,721,58550,75167,246,732,64335,97812,331,736,139173,205975,196,353,49417,86813,759,2025,220142,323293,0,0,0,0,74,223,14363,22540,156,508,40071,59089,191,628,55848,75719,178,381,61117,93340,160,285,48741,72604
29,MO,Missouri,0,2380153,4783500,177594990,208988199,246769,327197,5132345,7287879,436809,902809,21053905,24385082,420510,1181664,33433582,38078568,353782,843717,36358145,41871982,391842,698591,38952804,45729651,530441,829522,42664205,51635035,2203810,4468597,167953355,197372110,206345,274182,4226443,6062045,382394,802308,18598007,21481579,390908,1108897,31545319,35787676,335410,806401,34862867,40199630,376020,672757,37412571,43873771,512733,804052,41308147,49967407,70527,121348,4501844,5987944,15840,19616,367323,519368,23545,39974,1172897,1467966,11356,28072,893484,1058442,6668,13520,681472,889478,5843,9668,745420,1100810,7275,10498,641246,951878,72452,130148,4579756,5412152,15339,19532,349029,487623,23003,41263,1140251,1352307,12206,30975,890809,1017188,7443,15826,696808,766140,6676,11156,782401,877251,7785,11396,720455,911640,103891,184755,5061877,6203936,25085,33483,556872,738211,31412,59238,1315646,1551195,17396,41792,997452,1273704,10929,21490,798470,906211,9146,14678,757832,978628,9923,14074,635603,755986
29,MO,Missouri,1,190346,287145,2057070,941610,35046,46319,315095,201021,29749,56835,347321,161015,19910,41363,241703,104707,14516,23319,176630,73016,22158,29872,258250,97596,68967,89437,718068,304253,172364,259763,1851063,846808,29065,38380,260385,167181,25263,48738,292928,137042,17505,36720,214731,91973,13251,21434,160811,66545,20949,28322,241592,91847,66331,86169,680612,292217,6639,9690,85892,35592,2349,2969,22151,13173,1728,2905,23272,9399,736,1459,10071,3908,441,648,5732,2339,438,559,8626,2225,947,1150,16036,4546,6727,10010,84623,35966,2343,2940,21762,13256,1731,3017,22778,9204,830,1611,10924,4375,466,732,6388,2420,444,561,7272,2172,913,1149,15496,4536,11255,17372,121383,58836,3638,4999,32947,20584,2755,5080,31614,14768,1575,3032,16046,8358,799,1153,9429,4050,765,989,9385,3576,1723,2119,21959,7499
29,MO,Missouri,2,396430,661934,7104491,6957080,88003,112878,813481,1548661,81188,160282,1526769,1446313,56061,131139,1128245,996674,37016,67801,751231,657546,42734,62272,952973,754222,91428,127562,1931789,1553661,358422,601437,6400209,6294541,74016,95143,605696,1304374,70647,140812,1324668,1260691,50938,119943,1024441,907444,34144,62956,693071,607386,40580,59346,901478,716684,88097,123237,1850853,1497959,14211,21553,267884,247744,5242,6328,76959,92154,4146,6991,82722,72952,1773,3892,37252,30715,1003,1621,21139,17322,767,1051,20080,13158,1280,1670,29730,21440,14614,22325,280944,255782,5197,6327,78429,90978,4208,7172,83933,74529,1941,4126,41177,33988,1106,1870,23436,19380,789,1058,19306,13777,1373,1772,34661,23127,23394,38172,423336,406755,8790,11408,129355,153308,6333,12298,118167,111092,3182,7070,62627,55241,1766,2975,34723,30779,1365,1868,32188,23760,1958,2553,46274,32574
29,MO,Missouri,3,626509,1095634,21651962,22938509,91164,117192,2357742,3159034,151421,276130,4978255,5542752,110865,260819,3927679,4108144,82423,154994,3025860,3073877,88098,131828,3434060,3292754,102538,154671,3928363,3761945,573632,1010636,19941707,21019435,76451,98399,1986956,2646338,133049,245500,4379678,4866276,102944,243528,3650155,3815054,77712,146744,2849678,2900468,84452,126640,3287618,3157857,99024,149825,3787620,3633440,19026,29352,608610,693219,5487,6738,132568,191889,6951,10999,225774,258226,2575,5649,94040,95266,1484,2492,54609,54725,1154,1563,47126,42644,1375,1911,54491,50467,20000,32223,659888,728698,5449,6932,136865,190367,7207,11946,237752,267111,2807,6264,102864,104360,1698,3082,65178,62302,1395,2019,56884,51839,1444,1980,60343,52715,32877,52775,1050366,1190375,9264,11861,233920,322328,11165,18684,360824,409364,5114,11027,174659,188730,3013,5168,111004,111105,2251,3169,89558,83057,2070,2866,80398,75788
